1044
0	0 0
48095	0 13	1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
48108	1 11	0,6 1,4 1,5 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5
48109	1 12	0,6 1,4 1,5 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 5,6
48111	1 13	0,6 1,4 1,5 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
48112	1 10	0,6 1,4 1,5 1,6 2,3 2,4 2,5 3,4 3,5 4,5
48113	1 11	0,6 1,4 1,5 1,6 2,3 2,4 2,5 3,4 3,5 4,5 5,6
48115	1 12	0,6 1,4 1,5 1,6 2,3 2,4 2,5 3,4 3,5 4,5 4,6 5,6
48116	1 11	0,6 1,4 1,5 1,6 2,3 2,4 2,5 3,4 3,5 3,6 4,5
48117	1 12	0,6 1,4 1,5 1,6 2,3 2,4 2,5 3,4 3,5 3,6 4,5 5,6
48119	1 13	0,6 1,4 1,5 1,6 2,3 2,4 2,5 3,4 3,5 3,6 4,5 4,6 5,6
48124	1 12	0,6 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5
48125	1 13	0,6 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 5,6
48127	1 14	0,6 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
48560	1 9	0,5 0,6 1,4 1,6 2,3 2,4 2,5 3,4 3,5
48561	1 10	0,5 0,6 1,4 1,6 2,3 2,4 2,5 3,4 3,5 5,6
48563	1 11	0,5 0,6 1,4 1,6 2,3 2,4 2,5 3,4 3,5 4,6 5,6
48564	1 10	0,5 0,6 1,4 1,6 2,3 2,4 2,5 3,4 3,5 3,6
48565	1 11	0,5 0,6 1,4 1,6 2,3 2,4 2,5 3,4 3,5 3,6 5,6
48567	1 12	0,5 0,6 1,4 1,6 2,3 2,4 2,5 3,4 3,5 3,6 4,6 5,6
48572	1 11	0,5 0,6 1,4 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6
48573	1 12	0,5 0,6 1,4 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 5,6
48575	1 13	0,5 0,6 1,4 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,6 5,6
48624	1 10	0,5 0,6 1,4 1,6 2,3 2,4 2,5 3,4 3,5 4,5
48625	1 11	0,5 0,6 1,4 1,6 2,3 2,4 2,5 3,4 3,5 4,5 5,6
48627	1 12	0,5 0,6 1,4 1,6 2,3 2,4 2,5 3,4 3,5 4,5 4,6 5,6
48628	1 11	0,5 0,6 1,4 1,6 2,3 2,4 2,5 3,4 3,5 3,6 4,5
48629	1 12	0,5 0,6 1,4 1,6 2,3 2,4 2,5 3,4 3,5 3,6 4,5 5,6
48631	1 13	0,5 0,6 1,4 1,6 2,3 2,4 2,5 3,4 3,5 3,6 4,5 4,6 5,6
48636	1 12	0,5 0,6 1,4 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5
48637	1 13	0,5 0,6 1,4 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 5,6
48639	1 14	0,5 0,6 1,4 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
48689	1 9	0,5 0,6 1,4 1,5 1,6 2,3 2,4 3,4 5,6
48690	1 9	0,5 0,6 1,4 1,5 1,6 2,3 2,4 3,4 4,6
48691	1 10	0,5 0,6 1,4 1,5 1,6 2,3 2,4 3,4 4,6 5,6
48692	1 9	0,5 0,6 1,4 1,5 1,6 2,3 2,4 3,4 3,6
48693	1 10	0,5 0,6 1,4 1,5 1,6 2,3 2,4 3,4 3,6 5,6
48694	1 10	0,5 0,6 1,4 1,5 1,6 2,3 2,4 3,4 3,6 4,6
48695	1 11	0,5 0,6 1,4 1,5 1,6 2,3 2,4 3,4 3,6 4,6 5,6
48700	1 10	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,6
48701	1 11	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,6 5,6
48702	1 11	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,6
48703	1 12	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,6 5,6
48754	1 10	0,5 0,6 1,4 1,5 1,6 2,3 2,4 3,4 4,5 4,6
48755	1 11	0,5 0,6 1,4 1,5 1,6 2,3 2,4 3,4 4,5 4,6 5,6
48756	1 10	0,5 0,6 1,4 1,5 1,6 2,3 2,4 3,4 3,6 4,5
48757	1 11	0,5 0,6 1,4 1,5 1,6 2,3 2,4 3,4 3,6 4,5 5,6
48758	1 11	0,5 0,6 1,4 1,5 1,6 2,3 2,4 3,4 3,6 4,5 4,6
48759	1 12	0,5 0,6 1,4 1,5 1,6 2,3 2,4 3,4 3,6 4,5 4,6 5,6
48764	1 11	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,5
48765	1 12	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,5 5,6
48766	1 12	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,5 4,6
48767	1 13	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,6 4,5 4,6 5,6
48820	1 10	0,5 0,6 1,4 1,5 1,6 2,3 2,4 3,4 3,5 3,6
48821	1 11	0,5 0,6 1,4 1,5 1,6 2,3 2,4 3,4 3,5 3,6 5,6
48822	1 11	0,5 0,6 1,4 1,5 1,6 2,3 2,4 3,4 3,5 3,6 4,6
48823	1 12	0,5 0,6 1,4 1,5 1,6 2,3 2,4 3,4 3,5 3,6 4,6 5,6
48824	1 10	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,5
48825	1 11	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,5 5,6
48826	1 11	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,5 4,6
48827	1 12	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,5 4,6 5,6
48828	1 11	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,5 3,6
48829	1 12	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,5 3,6 5,6
48830	1 12	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,5 3,6 4,6
48831	1 13	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,5 3,6 4,6 5,6
48886	1 12	0,5 0,6 1,4 1,5 1,6 2,3 2,4 3,4 3,5 3,6 4,5 4,6
48887	1 13	0,5 0,6 1,4 1,5 1,6 2,3 2,4 3,4 3,5 3,6 4,5 4,6 5,6
48890	1 12	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,5 4,5 4,6
48891	1 13	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,5 4,5 4,6 5,6
48892	1 12	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,5 3,6 4,5
48893	1 13	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,5 3,6 4,5 5,6
48894	1 13	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,5 3,6 4,5 4,6
48895	1 14	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,6 3,4 3,5 3,6 4,5 4,6 5,6
49084	1 12	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6
49085	1 13	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 5,6
49086	1 13	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,6
49087	1 14	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,6 5,6
49150	1 14	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6
49151	1 15	0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
58931	0 9	0,4 0,5 0,6 1,4 1,5 1,6 2,3 4,6 5,6
58935	1 10	0,4 0,5 0,6 1,4 1,5 1,6 2,3 3,6 4,6 5,6
58943	1 11	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,6 4,6 5,6
58995	0 10	0,4 0,5 0,6 1,4 1,5 1,6 2,3 4,5 4,6 5,6
58997	1 10	0,4 0,5 0,6 1,4 1,5 1,6 2,3 3,6 4,5 5,6
58999	1 11	0,4 0,5 0,6 1,4 1,5 1,6 2,3 3,6 4,5 4,6 5,6
59004	1 10	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,6 4,5
59005	1 11	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,6 4,5 5,6
59007	1 12	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,6 4,5 4,6 5,6
59063	1 11	0,4 0,5 0,6 1,4 1,5 1,6 2,3 3,5 3,6 4,6 5,6
59065	1 10	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,5 5,6
59066	1 10	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,5 4,6
59067	1 11	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,5 4,6 5,6
59069	1 11	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,5 3,6 5,6
59070	1 11	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,5 3,6 4,6
59071	1 12	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,5 3,6 4,6 5,6
59126	1 11	0,4 0,5 0,6 1,4 1,5 1,6 2,3 3,5 3,6 4,5 4,6
59127	1 12	0,4 0,5 0,6 1,4 1,5 1,6 2,3 3,5 3,6 4,5 4,6 5,6
59130	1 11	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,5 4,5 4,6
59131	1 12	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,5 4,5 4,6 5,6
59132	1 11	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,5 3,6 4,5
59133	1 12	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,5 3,6 4,5 5,6
59134	1 12	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,5 3,6 4,5 4,6
59135	1 13	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,5 3,6 4,5 4,6 5,6
59324	1 11	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,5 3,6
59325	1 12	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,5 3,6 5,6
59326	1 12	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,5 3,6 4,6
59327	1 13	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,5 3,6 4,6 5,6
59390	1 13	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,5 3,6 4,5 4,6
59391	1 14	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,5 3,6 4,5 4,6 5,6
61111	1 12	0,4 0,5 0,6 1,4 1,5 1,6 2,3 3,4 3,5 3,6 4,6 5,6
61112	1 10	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,4 3,5
61113	1 11	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,4 3,5 5,6
61115	1 12	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,4 3,5 4,6 5,6
61116	1 11	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,4 3,5 3,6
61117	1 12	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,4 3,5 3,6 5,6
61119	1 13	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,4 3,5 3,6 4,6 5,6
61175	1 13	0,4 0,5 0,6 1,4 1,5 1,6 2,3 3,4 3,5 3,6 4,5 4,6 5,6
61176	1 11	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,4 3,5 4,5
61177	1 12	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,4 3,5 4,5 5,6
61179	1 13	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,4 3,5 4,5 4,6 5,6
61180	1 12	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,4 3,5 3,6 4,5
61181	1 13	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,4 3,5 3,6 4,5 5,6
61183	1 14	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,6 3,4 3,5 3,6 4,5 4,6 5,6
61244	1 11	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6
61245	1 12	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 5,6
61247	1 13	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,6 5,6
61308	1 12	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,5
61309	1 13	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,5 5,6
61311	1 14	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,6 4,5 4,6 5,6
61372	1 12	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,5 3,6
61373	1 13	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,5 3,6 5,6
61374	1 13	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,6
61375	1 14	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,6 5,6
61438	1 14	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,5 4,6
61439	1 15	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
65468	1 13	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6
65469	1 14	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 5,6
65471	1 15	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,6 5,6
65535	1 16	0,4 0,5 0,6 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
111582	0 12	1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,5 3,6 4,5 4,6
111583	0 13	1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,5 3,6 4,5 4,6 5,6
111594	1 11	0,6 1,3 1,4 1,5 2,3 2,4 2,5 2,6 3,5 4,5 4,6
111595	1 12	0,6 1,3 1,4 1,5 2,3 2,4 2,5 2,6 3,5 4,5 4,6 5,6
111598	1 12	0,6 1,3 1,4 1,5 2,3 2,4 2,5 2,6 3,5 3,6 4,5 4,6
111599	1 13	0,6 1,3 1,4 1,5 2,3 2,4 2,5 2,6 3,5 3,6 4,5 4,6 5,6
111614	1 13	0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,5 3,6 4,5 4,6
111615	1 14	0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,5 3,6 4,5 4,6 5,6
111979	1 11	0,5 0,6 1,3 1,4 2,3 2,4 2,5 2,6 4,5 4,6 5,6
111980	1 10	0,5 0,6 1,3 1,4 2,3 2,4 2,5 2,6 3,6 4,5
111981	1 11	0,5 0,6 1,3 1,4 2,3 2,4 2,5 2,6 3,6 4,5 5,6
111982	1 11	0,5 0,6 1,3 1,4 2,3 2,4 2,5 2,6 3,6 4,5 4,6
111983	1 12	0,5 0,6 1,3 1,4 2,3 2,4 2,5 2,6 3,6 4,5 4,6 5,6
111988	1 10	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 3,6 4,5
111989	1 11	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 3,6 4,5 5,6
111990	1 11	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 3,6 4,5 4,6
111991	1 12	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 3,6 4,5 4,6 5,6
111998	1 12	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,6 4,5 4,6
111999	1 13	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,6 4,5 4,6 5,6
112110	1 12	0,5 0,6 1,3 1,4 2,3 2,4 2,5 2,6 3,5 3,6 4,5 4,6
112111	1 13	0,5 0,6 1,3 1,4 2,3 2,4 2,5 2,6 3,5 3,6 4,5 4,6 5,6
112118	1 12	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 3,5 3,6 4,5 4,6
112119	1 13	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 3,5 3,6 4,5 4,6 5,6
112122	1 12	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,5 4,5 4,6
112123	1 13	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,5 4,5 4,6 5,6
112126	1 13	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,5 3,6 4,5 4,6
112127	1 14	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,5 3,6 4,5 4,6 5,6
112638	1 14	0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,5 3,6 4,5 4,6
112639	1 15	0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,5 3,6 4,5 4,6 5,6
113631	0 14	1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
113640	1 11	0,6 1,3 1,4 1,5 2,3 2,4 2,5 2,6 3,4 3,5 4,5
113641	1 12	0,6 1,3 1,4 1,5 2,3 2,4 2,5 2,6 3,4 3,5 4,5 5,6
113643	1 13	0,6 1,3 1,4 1,5 2,3 2,4 2,5 2,6 3,4 3,5 4,5 4,6 5,6
113647	1 14	0,6 1,3 1,4 1,5 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
113656	1 12	0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 4,5
113657	1 13	0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 4,5 5,6
113659	1 14	0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 4,5 4,6 5,6
113663	1 15	0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
113961	1 10	0,5 0,6 1,3 1,4 2,3 2,4 2,5 2,6 3,4 5,6
113963	1 11	0,5 0,6 1,3 1,4 2,3 2,4 2,5 2,6 3,4 4,6 5,6
113967	1 12	0,5 0,6 1,3 1,4 2,3 2,4 2,5 2,6 3,4 3,6 4,6 5,6
113969	1 10	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 3,4 5,6
113970	1 10	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 3,4 4,6
113971	1 11	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 3,4 4,6 5,6
113974	1 11	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 3,4 3,6 4,6
113975	1 12	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 3,4 3,6 4,6 5,6
113977	1 11	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 5,6
113978	1 11	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 4,6
113979	1 12	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 4,6 5,6
113982	1 12	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 3,6 4,6
113983	1 13	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 3,6 4,6 5,6
114029	1 12	0,5 0,6 1,3 1,4 2,3 2,4 2,5 2,6 3,4 3,6 4,5 5,6
114031	1 13	0,5 0,6 1,3 1,4 2,3 2,4 2,5 2,6 3,4 3,6 4,5 4,6 5,6
114034	1 11	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 3,4 4,5 4,6
114035	1 12	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 3,4 4,5 4,6 5,6
114036	1 11	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 3,4 3,6 4,5
114037	1 12	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 3,4 3,6 4,5 5,6
114038	1 12	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 3,4 3,6 4,5 4,6
114039	1 13	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 3,4 3,6 4,5 4,6 5,6
114040	1 11	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 4,5
114041	1 12	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 4,5 5,6
114042	1 12	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 4,5 4,6
114043	1 13	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 4,5 4,6 5,6
114044	1 12	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 3,6 4,5
114045	1 13	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 3,6 4,5 5,6
114046	1 13	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 3,6 4,5 4,6
114047	1 14	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 3,6 4,5 4,6 5,6
114159	1 14	0,5 0,6 1,3 1,4 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
114166	1 13	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 3,4 3,5 3,6 4,5 4,6
114167	1 14	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 3,4 3,5 3,6 4,5 4,6 5,6
114168	1 12	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 3,5 4,5
114169	1 13	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 3,5 4,5 5,6
114170	1 13	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 3,5 4,5 4,6
114171	1 14	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 3,5 4,5 4,6 5,6
114174	1 14	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6
114175	1 15	0,5 0,6 1,3 1,4 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
114489	1 12	0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 5,6
114490	1 12	0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 4,6
114491	1 13	0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 4,6 5,6
114494	1 13	0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,6 4,6
114495	1 14	0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,6 4,6 5,6
114554	1 13	0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 4,5 4,6
114555	1 14	0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 4,5 4,6 5,6
114556	1 13	0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,6 4,5
114557	1 14	0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,6 4,5 5,6
114558	1 14	0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,6 4,5 4,6
114559	1 15	0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,6 4,5 4,6 5,6
114686	1 15	0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6
114687	1 16	0,5 0,6 1,3 1,4 1,5 1,6 2,3 2,4 2,5 2,6 3,4 3,5 3,6 4,5 4,6 5,6
120383	1 12	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,6 3,6 4,6 5,6
120443	1 12	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,6 4,5 4,6 5,6
120444	1 11	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,6 3,6 4,5
120445	1 12	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,6 3,6 4,5 5,6
120447	1 13	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,6 3,6 4,5 4,6 5,6
120568	1 11	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,6 3,5 4,5
120569	1 12	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,6 3,5 4,5 5,6
120570	1 12	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,6 3,5 4,5 4,6
120571	1 13	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,6 3,5 4,5 4,6 5,6
120574	1 13	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,6 3,5 3,6 4,5 4,6
120575	1 14	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,6 3,5 3,6 4,5 4,6 5,6
120639	1 13	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,6 4,6 5,6
120699	1 13	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 4,5 4,6 5,6
120700	1 12	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,6 4,5
120701	1 13	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,6 4,5 5,6
120702	1 13	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,6 4,5 4,6
120703	1 14	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,6 4,5 4,6 5,6
120830	1 14	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,5 3,6 4,5 4,6
120831	1 15	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,5 3,6 4,5 4,6 5,6
122616	1 12	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,6 3,4 3,5 4,5
122617	1 13	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,6 3,4 3,5 4,5 5,6
122619	1 14	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,6 3,4 3,5 4,5 4,6 5,6
122623	1 15	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,6 3,4 3,5 3,6 4,5 4,6 5,6
122681	1 12	0,4 0,5 0,6 1,3 1,5 1,6 2,3 2,4 2,5 2,6 3,4 5,6
